Lib.Defs                                               0.511     1.341     0.000
Monads.Monad_Lib                                       0.489     1.877     0.000
Lib.Time_Methods_Cmd                                   0.476     1.791     0.000
Monads.WPFix                                           0.456     3.650     0.000
ExecSpec.Kernel_Config                                 0.452     3.630     0.000
Monads.Less_Monad_Syntax                               0.441     1.961     0.000
Lib.ML_Goal                                            0.425     1.344     0.000
Lib.ShowTypes                                          0.424     1.567     0.000
Monads.Nondet_No_Fail                                  0.421     3.274     0.000
Monads.Nondet_Reader_Option                            0.411     3.325     0.000
ExecSpec.Setup_Locale                                  0.343     1.550     0.000
Lib.Try_Attribute                                      0.304     1.084     0.000
Lib.Locale_Abbrev                                      0.295     0.812     0.000
Lib.Extract_Conjunct                                   0.277     2.217     0.000
Lib.Find_Names                                         0.245     0.733     0.000
Lib.Repeat_Attribute                                   0.235     0.931     0.000
Monads.WPC                                             0.223     1.758     0.000
Lib.Named_Eta                                          0.207     0.777     0.000
ML_Utils.TermPatternAntiquote                          0.205     0.628     0.000
Lib.Eval_Bool                                          0.123     1.006     0.000
Lib.Try_Methods                                        0.112     0.880     0.000
AsmRefine.ArchSetup                                    0.058     0.458     0.000
--------------------------------------------------------------------------------
TOTAL                                                802.861  2469.005    70.927

--- CSpec  (8 theories) ---
theory                                                elapsed(s)     cpu(s)     gc(s)
--------------------------------------------------------------------------------
CSpec.Substitute                                      84.788   103.843     0.742
CSpec.structures_defs                                 36.967   283.446     5.976
CSpec.structures_proofs                               18.594   136.368     8.463
CSpec.KernelState_C                                    5.429    41.659     0.805
CSpec.shared_types_defs                                2.751    19.861     1.035
CLib.BitFieldProofsLib                                 2.268     4.658     0.000
CSpec.shared_types_proofs                              1.346    10.024     0.501
CSpec.KernelInc_C                                      0.705     5.461     0.000
--------------------------------------------------------------------------------
TOTAL                                                152.848   605.320    17.522

--- CBaseRefine  (94 theories) ---
theory                                                elapsed(s)     cpu(s)     gc(s)
--------------------------------------------------------------------------------
CKernel.Kernel_C                                     785.564  2521.474   127.387
CSpec.Substitute                                      77.555   500.344    11.708
CSpec.structures_defs                                 59.074   381.324    30.101
CBaseRefine.Include_C                                 44.466   198.097    23.438
CSpec.structures_proofs                               30.341   187.036    31.901
CParser.CTranslation                                  15.780    83.019    13.100
Simpl-VCG.Language                                    14.202    56.591     2.490
CParser.CTypesDefs                                    13.049    54.982     3.084
CSpec.shared_types_defs                                9.195    51.093    21.155
CParser.CTypesBase                                     7.731    31.215     0.775
CSpec.KernelState_C                                    7.515    51.189     1.292
AutoCorres.AutoCorres                                  5.875    38.207     0.653
CLib.Corres_UL_C                                       5.560    41.194     1.184
Simpl-VCG.Vcg                                          5.502    27.806     1.161
HOL-Library.Old_Recdef                                 5.283    21.785     0.775
HOL-Statespace.DistinctTreeProver                      5.183    21.029     0.775
CParser.StaticFun                                      5.055    20.009     0.775
AutoCorres.NonDetMonadEx                               4.960    20.422     0.775
AutoCorres.HeapLift                                    4.773    34.326     1.218
Simpl-VCG.Semantic                                     4.719    29.006     1.088
AsmRefine.GlobalsSwap                                  4.639    27.476     1.357
CSpec.shared_types_proofs                              4.358    17.688     0.392
HOL-Statespace.StateSpaceLocale                        4.009    13.900     0.000
CParser.CProof                                         3.826    15.966     0.722
CParser.TypHeap                                        3.581    20.604     1.150
AutoCorres.WordAbstract                                3.004    22.483     0.689
CParser.Arrays                                         2.978    12.211     0.000
AutoCorres.CCorresE                                    2.875     9.214     0.218
CParser.MapExtra                                       2.480    10.164     0.000
Simpl-VCG.SmallStep                                    2.377    16.202     0.787
CParser.CTypes                                         2.322    16.020     0.494
CParser.SepCode                                        2.227    15.383     0.373
CLib.SIMPL_Lemmas                                      2.061    14.917     0.912
CParser.HeapRawState                                   2.050    15.045     0.581
AutoCorres.L2Defs                                      2.046    14.758     0.672
CParser.TypHeapLib                                     2.037     6.366     0.218
CParser.ArchArraysMemInstance                          1.899    12.316     0.659
CParser.SepFrame                                       1.811    12.929     0.390
CParser.CompoundCTypes                                 1.771    12.126     0.787
Simpl-VCG.HoarePartial                                 1.757    11.355     0.787
CLib.CTranslationNICTA                                 1.732     5.493     0.000
Simpl-VCG.HoareTotal                                   1.690    10.499     0.482
AutoCorres.TypHeapSimple                               1.640     8.141     0.446
CParser.LemmaBucket_C                                  1.563    10.066     0.500
AutoCorres.Polish                                      1.537    10.287     0.529
Simpl-VCG.HoareTotalProps                              1.493     9.622     0.659
CSpec.KernelInc_C                                      1.394     7.928     0.578
CParser.PackedTypes                                    1.392     9.511     0.407
Simpl-VCG.Termination                                  1.383     9.904     0.581
AutoCorres.L1Defs                                      1.325     7.793     0.000
CParser.Separation                                     1.304     7.887     0.000
CLib.BitFieldProofsLib                                 1.268     7.556     0.500
Simpl-VCG.HoarePartialProps                            1.264     9.773     0.000
AsmRefine.CommonOps                                    1.215     9.071     0.261
CParser.Vanilla32                                      1.167     8.212     0.581
CParser.StructSupport                                  1.117     7.655     0.390
CParser.SepInv                                         1.112     7.328     0.285
AutoCorres.CorresXF                                    1.096     5.399     0.446
Simpl-VCG.HoarePartialDef                              1.013     6.952     0.581
AutoCorres.SimplBucket                                 0.985     3.310     0.000
AutoCorres.TypeStrengthen                              0.983     7.841     0.000
Simpl-VCG.HoareTotalDef                                0.967     7.369     0.000
AutoCorres.NatBitwise                                  0.907     3.132     0.000
AutoCorres.L2Opt                                       0.835     6.574     0.000
AutoCorres.MonadMono                                   0.754     4.502     0.000
CParser.ArraysMemInstance                              0.668     4.655     0.000
Simpl-VCG.StateSpace                                   0.616     3.748     0.000
AutoCorres.L1Peephole                                  0.562     4.008     0.500
AutoCorres.ExceptionRewrite                            0.546     3.971     0.000
AutoCorres.ExecConcrete                                0.510     2.567     0.000
CParser.ModifiesProofs                                 0.486     1.589     0.000
CParser.SepTactic                                      0.462     3.216     0.000
AutoCorres.AutoCorresSimpset                           0.451     1.406     0.000
CBaseRefine.L4VerifiedLinks                            0.434     2.032     0.000
AutoCorres.WordPolish                                  0.422     3.151     0.000
CParser.ArrayAssertion                                 0.419     3.316     0.000
CParser.Padding                                        0.409     1.371     0.000
AutoCorres.SimplConv                                   0.384     2.742     0.000
CParser.Vanilla32_Preliminaries                        0.377     2.972     0.000
CParser.Addr_Type                                      0.359     1.159     0.000
AutoCorres.LocalVarExtract                             0.326     2.627     0.000
Simpl-VCG.Hoare                                        0.324     1.962     0.000
AutoCorres.L2Peephole                                  0.304     2.454     0.000
ML_Utils.MkTermAntiquote                               0.269     0.970     0.000
CParser.MapExtraTrans                                  0.218     0.940     0.000
AsmRefine.ArchSetup                                    0.210     0.635     0.000
AutoCorres.L1Valid                                     0.206     1.653     0.000
Simpl-VCG.Generalise                                   0.201     1.516     0.000
HOL-Statespace.StateFun                                0.147     1.102     0.000
CParser.CLanguage                                      0.108     0.223     0.000
CParser.IndirectCalls                                  0.106     0.819     0.000
AutoCorres.AbstractArrays                              0.086     0.436     0.000
CParser.Word_Mem_Encoding                              0.076     0.601     0.000
CParser.PrettyProgs                                    0.040     0.250     0.000
--------------------------------------------------------------------------------
TOTAL                                               1206.352  4917.167   293.749

--- CRefine  (51 theories) ---
theory                                                elapsed(s)     cpu(s)     gc(s)
--------------------------------------------------------------------------------
CRefine.ADT_C                                        207.583  1177.610   120.343
CRefine.Retype_C                                     153.976   791.655    62.253
CRefine.Ipc_C                                        150.097   855.981   106.047
CRefine.StateRelation_C                              118.016   242.478    21.450
CRefine.VSpace_C                                      94.306   573.006    20.702
CRefine.Finalise_C                                    82.109   443.846    44.050
CRefine.SyscallArgs_C                                 80.997   421.288    20.064
CRefine.Wellformed_C                                  62.521   231.694    15.743
CRefine.Recycle_C                                     56.435   339.469    37.397
CRefine.Corres_C                                      55.574   185.960    17.261
CRefine.Fastpath_C                                    54.370   326.182    16.910
CRefine.Invoke_C                                      51.525   278.472    39.040
CRefine.Refine_C                                      47.313   282.400    13.293
CRefine.Machine_C                                     38.207   177.198    20.969
CRefine.PSpace_C                                      36.771   167.981    20.605
CRefine.IsolatedThreadAction                          36.052   169.622    20.299
CRefine.Syscall_C                                     35.908   213.030    10.845
CRefine.CSpace_C                                      33.581   224.529     6.810
CRefine.Arch_C                                        33.520   207.140    12.874
CRefine.Fastpath_Equiv                                32.755   109.490    11.954
CRefine.Tcb_C                                         32.097   193.770     6.888
CRefine.SR_lemmas_C                                   27.395    65.022     2.995
CRefine.Delete_C                                      27.379   148.518    26.555
CRefine.CLevityCatch                                  26.417   121.268    18.412
CRefine.Detype_C                                      25.612   109.557    17.680
CRefine.DetWP                                         23.999   122.158     4.369
CRefine.Interrupt_C                                   22.162   115.688    25.229
CRefine.Schedule_C                                    20.925   128.841     4.397
CRefine.Fastpath_Defs                                 20.797    93.747    17.575
CRefine.AutoCorres_C                                  19.893   118.273     3.817
CRefine.ArchMove_C                                    19.641   110.602     3.989
CRefine.CSpaceAcc_C                                   19.156    72.876    15.521
CRefine.TcbAcc_C                                      18.747    70.757    15.521
CRefine.Ctac                                          17.971    51.921     2.594
CLib.Simpl_Rewrite                                    17.685    75.485     2.449
CRefine.IpcCancel_C                                   15.610    81.193     4.246
CRefine.CSpace_RAB_C                                  14.753    76.301     4.382
CRefine.Ctac_lemmas_C                                 13.071    27.386    13.702
CRefine.CSpace_All                                    10.658    66.574     2.628
CRefine.StoreWord_C                                   10.085    58.092     2.246
CRefine.TcbQueue_C                                     7.999    31.555     1.144
CRefine.CToCRefine                                     7.224    18.230     0.803
CLib.SimplRewrite                                      6.482    27.221     0.652
CRefine.Move_C                                         6.334    26.771     0.652
CRefine.AutoCorresModifiesProofs                       5.089    21.921     0.652
CLib.XPres                                             4.735    19.151     0.652
CLib.CCorresLemmas                                     3.067    22.449     1.184
CLib.MonadicRewrite_C                                  2.711    11.054     0.000
CRefine.Boolean_C                                      2.177     8.845     0.000
CLib.CCorres_Rewrite                                   0.537     4.203     0.000
CRefine.Init_C                                         0.323     2.576     0.000
--------------------------------------------------------------------------------
TOTAL                                               1912.347  9521.036   839.843

--- CRefineSyscall  (1 theories) ---
theory                                                elapsed(s)     cpu(s)     gc(s)
--------------------------------------------------------------------------------
CRefineSyscall.Intermediate_C                          0.930     1.376     0.000
--------------------------------------------------------------------------------
TOTAL                                                  0.930     1.376     0.000

--- SimplExport  (7 theories) ---
theory                                                elapsed(s)     cpu(s)     gc(s)
--------------------------------------------------------------------------------
SimplExport.SEL4SimplExport                          550.237   551.968     2.514
AsmRefine.GraphLang                                   23.873    44.105     0.456
AsmRefine.CommonOpsLemmas                              5.763    19.080     0.217
SimplExport.ArchSEL4SimplExport                        4.410     4.575     0.000
AsmRefine.SimplExport                                  1.122     1.176     0.000
AsmRefine.ExtraSpecs                                   0.829     2.369     0.000
Lib.SplitRule                                          0.326     0.866     0.000
--------------------------------------------------------------------------------
TOTAL                                                586.560   624.139     3.187

--- SimplExportAndRefine  (8 theories) ---
theory                                                elapsed(s)     cpu(s)     gc(s)
--------------------------------------------------------------------------------
SimplExportAndRefine.SEL4GraphRefine                2260.289 13609.830   562.228
AsmRefine.GraphRefine                                 12.335    44.921     0.451
SimplExportAndRefine.SEL4GlobalsSwap                  11.923    48.485     0.480
AsmRefine.FieldAccessors                               4.655    18.103     0.226
AsmRefine.GraphLangLemmas                              2.281     8.949     0.000
AsmRefine.ProveGraphRefine                             1.411    10.387     0.254
AsmRefine.AsmSemanticsRespects                         1.107     3.977     0.000
AsmRefine.TailrecPre                                   0.705     2.343     0.000
--------------------------------------------------------------------------------
TOTAL                                               2294.706 13746.995   563.639

--- InfoFlowCBase  (70 theories) ---
theory                                                elapsed(s)     cpu(s)     gc(s)
--------------------------------------------------------------------------------
Access.ArchRetype_AC                                  62.397   286.015     2.223
InfoFlow.Example_Valid_State                          33.214   136.053    20.142
Access.ArchCNode_AC                                   32.495    86.835     3.433
InfoFlow.ArchUserOp_IF                                29.757   193.122     9.809
InfoFlow.ArchArch_IF                                  28.489   168.158     5.098
InfoFlow.ArchCNode_IF                                 23.948    65.456    12.028
Access.ArchAccess                                     22.865    47.189     2.296
InfoFlow.ArchRetype_IF                                22.100    57.618     1.534
InfoFlow.ArchScheduler_IF                             21.224   136.697     7.445
InfoFlow.ArchNoninterference                          19.704   115.334    22.712
InfoFlow.ArchIRQMasks_IF                              19.469   101.220     3.872
Access.ArchArch_AC                                    18.386   136.969     2.964
InfoFlow.Noninterference                              17.733    80.407     3.119
InfoFlow.ArchInfoFlow                                 17.302    57.247    12.687
Access.ArchAccess_AC                                  15.934    50.274     1.273
Access.ArchIpc_AC                                     15.779   112.641     4.339
Access.ArchInterrupt_AC                               15.538   111.541     4.596
InfoFlow.ADT_IF                                       11.809    34.495     1.477
InfoFlow.ArchPasUpdates                               11.187    73.686     4.004
Access.Syscall_AC                                     11.082    65.379     1.890
Access.Types                                          10.948    42.542     0.984
InfoFlow.ArchTcb_IF                                   10.451    70.612     3.987
Access.ArchDomainSepInv                               10.001    71.326     1.934
InfoFlow.ArchIpc_IF                                    9.792    65.097     3.678
InfoFlow.ArchDecode_IF                                 9.429    61.749     2.359
Access.ArchFinalise_AC                                 8.410    61.341     2.281
InfoFlow.ArchFinalCaps                                 8.094    17.109     1.151
InfoFlow.ArchInfoFlow_IF                               7.615    20.379     8.778
InfoFlow.Noninterference_Base_Alternatives             7.532    20.605     0.000
Access.ArchSyscall_AC                                  7.407    36.818     1.713
InfoFlow.FinalCaps                                     7.366    14.715     0.458
Access.Ipc_AC                                          7.320    52.923     2.007
InfoFlow.Scheduler_IF                                  7.038    46.479     1.934
InfoFlow.PasUpdates                                    5.981    41.255     1.789
InfoFlow.Syscall_IF                                    5.843    40.502     0.822
Access.Access                                          5.765     7.939     0.000
InfoFlowCBase.Include_IF_C                             5.570    21.877     0.540
Access.Access_AC                                       5.526    25.549     6.584
InfoFlow.ArchADT_IF                                    5.317    11.041     0.493
InfoFlow.Noninterference_Base                          5.201    22.361     0.327
InfoFlow.ArchInterrupt_IF                              5.138    35.704     2.056
Lib.EquivValid                                         5.090    21.476     0.327
InfoFlow.ArchSyscall_IF                                5.070    33.507     1.087
InfoFlow.ArchFinalise_IF                               4.786    29.089     1.438
Access.ArchTcb_AC                                      4.609    33.201     1.485
Access.CNode_AC                                        4.360     8.988     0.233
InfoFlow.Finalise_IF                                   4.238    29.731     1.279
Access.DomainSepInv                                    4.012    29.028     0.522
Access.ArchADT_AC                                      3.902    17.854     0.614
Access.Finalise_AC                                     3.855    29.056     0.310
InfoFlow.Ipc_IF                                        3.246    22.497     1.070
InfoFlow.IRQMasks_IF                                   3.092    21.054     0.345
Access.ArchTypes                                       2.717    10.622     0.000
InfoFlow.Arch_IF                                       2.694     5.448     0.141
InfoFlow.UserOp_IF                                     2.104    14.437     0.416
InfoFlow.InfoFlow                                      1.666     3.400     0.104
InfoFlow.Noninterference_Base_Refinement               1.594    10.099     0.418
Access.Tcb_AC                                          1.389    10.174     0.333
Access.Deterministic_AC                                1.367     4.937     0.000
InfoFlow.Tcb_IF                                        1.316     9.117     0.330
InfoFlow.InfoFlow_IF                                   1.218     2.558     0.214
Access.Retype_AC                                       1.209     2.481     0.000
InfoFlow.CNode_IF                                      1.148     2.366     0.000
InfoFlow.Retype_IF                                     0.892     1.769     0.104
Access.Arch_AC                                         0.559     4.088     0.177
InfoFlow.Decode_IF                                     0.427     3.118     0.000
Access.Interrupt_AC                                    0.403     2.913     0.113
Lib.Distinct_Cmd                                       0.335     1.045     0.000
InfoFlow.Interrupt_IF                                  0.291     1.744     0.000
Access.ADT_AC                                          0.144     0.715     0.000
--------------------------------------------------------------------------------
TOTAL                                                673.889  3270.771   181.876

--- InfoFlowC  (6 theories) ---
theory                                                elapsed(s)     cpu(s)     gc(s)
--------------------------------------------------------------------------------
InfoFlowC.Noninterference_Refinement                  65.748   453.060     9.117
InfoFlowC.ADT_IF_Refine_C                             55.101   315.985     9.559
InfoFlowC.Example_Valid_StateH                        35.711   171.686     6.444
InfoFlowC.ADT_IF_Refine                               21.287    37.852     0.251
InfoFlowC.ArchADT_IF_Refine_C                         15.856   112.969     2.459
InfoFlowC.ArchADT_IF_Refine                            9.904    37.697     0.824
--------------------------------------------------------------------------------
TOTAL                                                203.607  1129.249    28.654
